text,label
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan...",1
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Dewi...",1
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu....",1
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Prabu Kresna hadir sebagai penengah, memastikan agar Raden Gandawardaya menebus kesalahannya dengan membebaskan para Pandawa yang ditawan.",1
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Membaca kisah klasik bisa membantu memahami budaya dan sejarah masyarakat.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca.",1
Banyak orang menyukai cerita fiksi karena mengandung nilai moral. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
Dataset ini akan digunakan untuk percobaan NLP sederhana. Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa.,0
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana,...",1
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Raden Gandawardaya menyerang Kerajaan...",1
Hari ini cuaca sangat cerah dan langit berwarna biru. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Raden Gandawardaya menyerang Kerajaan Amarta atas perintah Prabu Duryudana, dan berhasil menaklukkan Arya Wrekodara, Raden Antareja, serta Raden Gatutkaca.",1
Hari ini cuaca sangat cerah dan langit berwarna biru. Dataset ini akan digunakan untuk percobaan NLP sederhana.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan...",1
"Bagawan Wilawuk datang menjelaskan kebenaran bahwa Raden Arjuna adalah ayah dari kedua pemuda itu. Semua kesalahpahaman pun berakhir dengan damai. Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua putranya dan mengajak mereka tinggal di Indraprasta.",1
Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
"Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah Prabu Duryudana, padahal sebenarnya Raden Premadi adalah nama lain dari Raden Arjuna. Setelah semua kebenaran terungkap, Raden Arjuna memeluk kedua...",1
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Patih Sangkuni menipu Bambang Gandawardaya dengan mengatakan bahwa ayah kandungnya adalah...",1
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
Hari ini cuaca sangat cerah dan langit berwarna biru. Model pembelajaran mesin membutuhkan data yang seimbang antara dua kelas.,0
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar.,0
Saya sedang menguji model klasifikasi teks menggunakan dataset buatan. Banyak orang menyukai cerita fiksi karena mengandung nilai moral.,0
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Hari ini cuaca sangat cerah dan langit berwarna biru.,0
"Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda bernama Bambang Gandawardaya yang sangat sakti....",1
Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar. Pemrograman Python sangat menyenangkan jika dipelajari dengan sabar.,0
Hari ini cuaca sangat cerah dan langit berwarna biru. Saya sedang menguji model klasifikasi teks menggunakan dataset buatan.,0
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Bagawan...",1
"Dewi Grantangsasi, istri Raden Gandawardaya, ditinggal suaminya dan dirayu oleh Raden Lesmana Mandrakumara, namun ia menolak dan menggunakan aji sirep untuk melarikan diri dari istana. Raden Gandakusuma, putra Arjuna dan Dewi Gandawati, berpamitan kepada ibunya untuk mencari ayah...",1
Aku sedang belajar membuat dataset teks untuk pelatihan model bahasa. Proyek ini bertujuan mengenali tema dalam cerita berdasarkan kata kunci.,0
Hari ini cuaca sangat cerah dan langit berwarna biru. Analisis teks dapat digunakan untuk memahami emosi dan topik dalam dokumen.,0
"Pertarungan hebat terjadi antara Raden Gandakusuma dan Raden Gandawardaya, hingga akhirnya mereka sadar bahwa keduanya adalah saudara seayah. Di Kerajaan Hastina, Prabu Duryudana dihadap Patih Sangkuni, Danghyang Druna, dan Adipati Karna. Patih Sangkuni melaporkan tentang seorang pemuda bernama Bambang...",1
